Comment	label
If you are not careful to burn or burn, rinse with cold water immediately, or soak the scalds in the water to reduce the extent of the damage, but never use the paste with Vaseline.	2
New rural land policy: land collection compensation standards will be improved!	0
wu lin feng, qiu jianliang beat up and killed the thai boxing referee who killed the monk, one dragon.	2
In the countryside these grass had not been used before, but now it is as high as 200 yuan a catty. Have you ever seen it?	2
What if Apple's cell phone doesn't work? Try switching on this switch. It's obvious.	0
55-year-old middle-aged woman 175 catties, a day to lose weight 23 pounds! Unknown weight loss method?	0
Mannery kisses skin care knowledge - how to quickly whiten after sunburn?	2
the driver uses 100 yuan to thank the elementary school students for their thanks.	1
"The ""nemesis"" of the humidity is it. It has been drained for a few days to make a cup of tea."	2
"White vinegar and lemon like this, white hair in seconds, ""nemesis"", 3 days to help you get rid of the white hair obsession."	0
"A Class A, B driving license ""annual examination"" new regulations (2017)!"	2
In 2018, a number of rural areas will begin to remediate rickshaws. What do you think about the remediation of rickshaws?	2
"Netizens: ""Tianjin Jinghai Mill Mill Mentally Insanity, Murder on the Street"" Arrested"	2
Xuan Xuan and Gutian: Let's have a baby. Fans: Fang is going to marry Xiong Xiaolong	0
Destroying Three Views! Gurina and Zhang Han broke up because Nathaniel had fallen in love with Wu Yifan?	1
When Llanglang refused to go to Spring Festival Gala, he was at the Spring Festival Gala and I smashed the TV.	2
Wanda is in trouble again. What did Wang Jian-lin do wrong this time?	0
54-year-old Wei Wei remarried, singing a song at the wedding to make the foreign ex-husband cry bitterly, remorseful.	2
What is the teacher's salary? What is the difference between town and country?	2
"What are the latest prices and precious versions of ""Yuan Dafeng""?"	2
The liver is not good, the disease is many! 3 foods help you to care for the liver, cirrhosis of liver, fatty liver dare not come	0
Net biography zhou rungwein died of illness, whether true or false?	2
"Net alarm rumors: ""Traffic New Regulations2018 April 15, 2018"" information in the circle of friends is rumor information"	2
Whether you're satisfied with the Apple launch or not, the price of the iPhone will not be satisfactory to you!	2
Don't worry about the belly. The coriander's like this. Three weeks flat, 10 slim.	2
Police: shot with a bullet in the head is a movie, not a shooting case	2
Don't use the bathroom light in the hotel! These few points may endanger your life!	2
Yang Yang and Zhengshuai after marriage, matchless sweet!	0
Spend a suit to cash out the way to cash out the way to cash out the way to cash out the pk east white bar is better or worse!	2
It is known as the anti-hepatitis B, a drink every day, protect liver and liver health more healthy.	2
2018 New regulations for driving license and distribution will be implemented from March 1.	1
The 51-year-old aunt lost 25 pounds in three months. She cooked it every day after dinner.	0
How do we raise the odds of having a boy? Want to see both of them here!	2
A few foods that don't fit in the refrigerator, not only do not keep them fresh, they accelerate them.	0
Does it radiate on your body? You'd never know.	2
Net shopping motherboard how to select, you still hit? Simple computer motherboard quality good quality distinguish method	2
Flower pepper with it wash her face, her face white, 3 days spots disappear	2
"Once the stock appears ""heaven to earth"" form, decisively buy! There must be a surge!"	2
"Announcement of Rumors about the Six People's Death by Jumping into the River in the Section of the ""4.8"" Fenhe River"	2
it 's hard for the four tigers to get a pay cut and join the rocket. it' s hard to not win the championship even after losing the championship next season will be even more terrifying	2
Someone said it was an earthquake cloud?	0
365 Workshop: Can you whiten your teeth at home? Along with learning, one way to make your teeth white and bright	2
"""Warden 3"" to capture, Wujing refused to Wang Sisi investment, the main character cold front choice people surprise."	0
Don't panic if you have pouch. Now there's a medical cream in the pharmacy, no pouch for three times, no laser.	0
GBA Romance Exposed! Dressed in a costume to show up at his concert?	2
Losing 1 lb in a day is a great way to lose weight in summer, fat, spots, pimples hide away from you.	2
Another star fell? Song Bo-bao was told he died of cancer. No way.	1
Ni Nui the cat again fermentation, 4 days dead one, Feng Shaofeng knows, netizen: Unimaginative	0
Can pregnant women eat hairy crabs? Three dangers. A new mother must remember.	2
Traditional Chinese Medicine Weight Reduction Formula, get up early to drink a cup of wine, to remove the poison, adhere to the fat into thin	2
You can withdraw the Mechat Red Packet? This function must be opened. 60 seconds to get the money back.	0
New Martian Creature: NASA Station Captured Spoon on Mars	0
Is it true that Wu Xin is being suppressed? Sheena's family photo is only missing. Sheena: Pan from the sky	2
Unsolved Mystery! A gruesome scene was called to a halt at 12,226 meters in the Soviet Union.	0
360-cell phone and hammercell phone -- merged.	2
30 years ago the truth about the rape of Nan Jieying came to light! Tseng Chih-wai: Little Contact	1
Parents have to look: 1-3 children have already been banned by pediatricians.	2
Wang Fei is pregnant with a strong attitude to break up firmly, Tieborah tearfully told the truth, netizens comment on the light.	2
A fancy keychain with a tracker, never take it home? Come on!	1
Countryside old people endowment, monthly have these 3 subsidies, see have you not?	0
"""Printed"", Xu Zheng will no longer invite Baer, publicly say that the original role is unnecessary!"	0
Wang Baoqiang's new girlfriend has been exposed, and she is a fool for several blocks! A good man will always have a woman who understands him.	0
the most complete schedule for detoxification of the human body, one ten cents a day, the entire body is full of poison	0
"In 2018, the driver's license is ""double-selling"" new rules, the driving license deduction has not been effective!"	2
Li Tianyi six years ahead of time to be released from prison? netizens ridicule: The Li Shuangjiang couple is very strong interpersonal relationship!	1
The relationship between Jackie Chan and Fan Bingbing is so good because of the relationship between Hongjinbao and Fan Bingbing!	2
Poisoned with watermelons.	2
Will Shenzhen become a municipality directly under the Central Government? How long will it take to become a municipality directly under the Central Government?	2
We've got smart meters, we've doubled our electricity bills.	0
Poor farmers in rural areas, with 100,000 yuan, we'll make $8 million in 4 years.	2
You borrow twice a year, you get a blank check, and you get rejected by the bank?	2
Have you ever seen a video of seaweed video made of plastic?	2
Old Professor Bologna 2019 Forecast, 1 million jackpot.	2
"National Security Company signs the name of Wei Sai-hao and other five, and Hengda seize the spotlight! Luneng's ""conservatism"" most responsible"	2
Online news says: Children practice latin dance will lead to sexual precocious!	1
'' Police in the mountains! '' '' The woman driving all the way '' is a false statement.	2
The most losing Olympic Games in history, the national debt repaid for 30 years! Now the Olympic Games are scared.	0
The major operations in the rural land base areas will bring three advantages to the farmers, and the four types of housing sites will be recovered.	2
Wang Fei was pregnant, Tse Tse-feng once again liked to be dad, and they were going to be married in Dali	2
Why don't you try using cold water to drink it, hold it for a month, the effect will surprise you! Blood sugar is no longer high.	0
She is the first love of Jia Nai Liang, love 6 years unavoidably parted, beauty, temperament crush Li Xiaolu!	2
Li Xiaolu talks about having second child, Jia Nai-liang's male chauvinism says he must have a second child	0
Small wonder, one-time eradication of foot odor.	0
American cancer vaccine research and development success rate 97% cure rate completely?	2
China's fuel-tanker is out of sales schedule, how long can you drive your car? Netizens: in a disguised way!	2
Rumors of Robbery in Luohe River, Heillexi, Xuancheng, Xuancheng	2
